,log_return,vol_5d,vol_20d,vol_60d,vol_ratio_5_20,vol_ratio_5_60,sma_gap_20d,sma_gap_60d,sma_gap_200d,rsi_14,macd_pct,macd_hist,M2_YOY,NFCI,YIELD_SPREAD,CPI_YOY,DEBT_EQUITY,LOAN_DEPOSIT,regime_label,close
2007-07-05,-0.0010512226001119286,0.004111849967669328,0.00935115007788725,0.006852018184773126,0.4397159636430879,0.6000932654859079,0.007649794662680565,0.014436320296578486,0.07025158153354716,55.03945835565182,0.0014017150796832919,0.00027255812217368393,6.085733540390859,-0.522,0.21,2.7108255066732534,41.95,0.5969925307152785,2,107.58873748779297
2007-07-06,0.005243686205415911,0.00400078080811074,0.008317612016988862,0.006842274738303448,0.48100113349108825,0.5847150196577373,0.011433946522298122,0.01868566957261497,0.07502205046648425,57.94031364435671,0.0021918026630007967,0.0008548409228506164,6.085733540390859,-0.522,0.24,2.7108255066732534,41.95,0.5943145922253932,1,108.15438079833984
2007-07-09,0.0007839752981823109,0.003917684564648318,0.007870665029820438,0.006828145796597594,0.497757756149571,0.5737552596783253,0.011321811179558772,0.01846044653110579,0.07499272052721806,58.374041730170205,0.002851910096315834,0.0012127968723136054,6.085733540390859,-0.522,0.19,2.7108255066732534,41.95,0.5943145922253932,1,108.23920440673828
2007-07-10,-0.014340951862528076,0.007767766491967954,0.008570057123605396,0.007092847889530208,0.9063844476103188,1.0951548112901162,-0.003166687185260697,0.0032667011529412537,0.058934304908137225,48.5731063273405,0.0022338976663877947,0.000456886910017726,6.085733540390859,-0.522,0.08,2.7108255066732534,41.95,0.5943145922253932,1,106.69802856445312
2007-07-11,0.007064449542941884,0.008422102180698684,0.008289681783137605,0.007049496802146463,1.0159741231358772,1.1947096958940793,0.0029125596882688676,0.009717095006423149,0.06562175500765721,52.765031614409516,0.0022416172816236415,0.000381692712132647,6.085733540390859,-0.497,0.14,2.7108255066732534,41.95,0.5943145922253932,1,107.45446014404297
2007-07-12,0.01566721928558526,0.01104042619830926,0.008362587075421576,0.007307286021590828,1.3202165907196475,1.510879164396758,0.01769088741960778,0.024761220573752185,0.08151119927333683,60.53580770708228,0.0034397730166711906,0.0012870089684405787,6.085733540390859,-0.497,0.16,2.7108255066732534,41.95,0.5943145922253932,1,109.15122985839844
2007-07-13,0.0029751590624143825,0.010965554239000922,0.008282749593323957,0.0073121836759898725,1.3239026624491164,1.4996278437325334,0.019833798971834238,0.02688171381884752,0.08381546928948036,61.83193518490731,0.004590610398083604,0.0019553933176717523,6.085733540390859,-0.497,0.14,2.7108255066732534,41.95,0.5914411077122841,1,109.47645568847656
2007-07-16,-0.00012997996201211752,0.011007389585693451,0.008206583896410597,0.007311818255246805,1.3412876447297242,1.5054243967011602,0.019110682184085404,0.025814950090863764,0.08279992490182364,61.73640197361505,0.0054382937691432355,0.002242187312842955,6.085733540390859,-0.497,0.07,2.3759842519684993,41.95,0.5914411077122841,1,109.46222686767578
2007-07-17,-0.0005162534366121423,0.006687610037855809,0.008200498090740879,0.007228340669408973,0.815512663237705,0.9251929790966289,0.017961570293661966,0.024519847309451448,0.08137723454560808,61.33121635210676,0.006001916512701472,0.002243327703581375,6.085733540390859,-0.497,0.12,2.3759842519684993,41.95,0.5914411077122841,1,109.40573120117188
2007-07-18,-0.0018108400699700343,0.00716734028321818,0.008204951983199177,0.007211953734010125,0.8735383580421121,0.9938139577100229,0.015718960515171743,0.02187187767912735,0.07856859417539441,59.849151311996714,0.006239868582598542,0.0019795739232497233,6.085733540390859,-0.452,0.06,2.3759842519684993,41.95,0.5914411077122841,1,109.20779418945312
2007-07-19,0.0038768315028204765,0.002428007869170038,0.007498722749898065,0.007222829855528311,0.32378952391632876,0.33615742274638455,0.018348562997890117,0.024983931847730956,0.08187722620105764,61.970151146718045,0.006630772609093913,0.0019095699359109007,6.085733540390859,-0.452,0.06,2.3759842519684993,41.95,0.5914411077122841,1,109.63199615478516
2007-07-20,-0.010176391281188467,0.005167581421833047,0.007844617615707952,0.0072767212396529,0.6587422963084338,0.7101524507594771,0.007535153226365665,0.014085425416490382,0.07009304216719991,53.94050933278729,0.0061348268939671454,0.0010922672978673402,6.085733540390859,-0.452,-0.01,2.3759842519684993,41.95,0.5927135436435772,1,108.5219955444336
2007-07-23,0.0030573577147712163,0.005596392743218634,0.007500574540139262,0.0072837283233707665,0.7461285416563205,0.7683417742616645,0.00948719500931583,0.016635122612811637,0.07253080336994921,55.7874328337651,0.005849569510581244,0.0006579226235699761,6.085733540390859,-0.452,-0.05,2.3759842519684993,41.95,0.5927135436435772,1,108.85429382324219
2007-07-24,-0.017493183833639236,0.009159153338721101,0.008498938153770987,0.007645825832198927,1.077682078985029,1.1979285874063579,-0.008496201360968736,-0.0012594838344158754,0.053263177109395654,44.79818124926218,0.004264709896629278,-0.0008148435422343416,6.085733540390859,-0.452,-0.08,2.3759842519684993,41.95,0.5927135436435772,1,106.96664428710938
2007-07-25,0.00204650076951267,0.009595323845223333,0.008111421399328664,0.007565033375794308,1.1829398785788003,1.2683782567206257,-0.00754463799671079,0.0003511077195776924,0.05474960661159112,46.12492692449467,0.00305070468597886,-0.0016147712580926584,6.085733540390859,-0.384,-0.07,2.3759842519684993,41.95,0.5927135436435772,1,107.18577575683594
2007-07-26,-0.02396374022084717,0.01187822373227779,0.009280842017674934,0.008188372334505959,1.2798648775247186,1.4506208617581697,-0.03028950613916448,-0.02333480927886855,0.02924220090972418,35.48652886754671,0.00018714317649048268,-0.003673188308972643,6.094926732442052,-0.384,-0.13,2.3759842519684993,41.95,0.5927135436435772,1,104.64773559570312
2007-07-27,-0.019855368519063464,0.012807868422182674,0.010207985090854911,0.008542060771916299,1.254691137201693,1.4993885859827942,-0.04770968979768464,-0.0421365699954479,0.008591411451994047,29.539121385241245,-0.0037586661999188834,-0.006157129592914491,6.094926732442052,-0.384,-0.05,2.3759842519684993,41.95,0.5936514255392086,1,102.59040832519531
2007-07-30,0.015522187890922863,0.01685922515046883,0.010914341720913594,0.008756389675422582,1.544685477289382,1.925362595247362,-0.03184381635730826,-0.026903567457693178,0.023872150189999664,38.23515983475536,-0.005476648851136172,-0.006270536237078448,6.094926732442052,-0.384,-0.14,2.3759842519684993,41.95,0.5936514255392086,0,104.19525909423828
2007-07-31,-0.011327374210199715,0.016275090387485307,0.010878140732099261,0.00885483932919642,1.4961279494629727,1.83798822117784,-0.040836289722233854,-0.03738176605924126,0.011901714419479292,34.84810368247112,-0.007791864962197611,-0.00687583690568306,6.094926732442052,-0.384,-0.18,2.3759842519684993,41.95,0.5936514255392086,0,103.02165985107422
2007-08-01,0.004860622836938783,0.016730715024371012,0.010915677443023087,0.008881600827732095,1.5327234715115818,1.8837499397778248,-0.03428444383187235,-0.0322788871506513,0.016407974455435514,37.40232721063393,-0.009035394069901632,-0.0064990461415260145,6.094926732442052,-0.29,-0.13,2.3759842519684993,41.95,0.5936514255392086,0,103.52362823486328
2007-08-02,0.007958490127384026,0.014567359434132033,0.011139571549204582,0.008946458184116317,1.3077127221443459,1.6282822916442121,-0.025095798142318437,-0.02427755257837061,0.024072801569725355,41.47413682684847,-0.009225192546961412,-0.005367160006513984,6.094926732442052,-0.29,-0.12,2.3759842519684993,41.95,0.5936514255392086,0,104.3508071899414
2007-08-03,-0.026082469828348394,0.016733637382103074,0.01228117599369085,0.009536070501496515,1.3625435699887019,1.754772825922064,-0.047306666119873886,-0.04869436307673125,-0.002598005169288875,33.787106651386964,-0.011679319397350257,-0.006175468843892493,6.094926732442052,-0.29,-0.14,2.3759842519684993,41.95,0.5903062909732997,0,101.66426849365234
2007-08-06,0.016620460241775818,0.017022797313714137,0.013031956436421981,0.009707658776706103,1.3062349768250048,1.753543022604069,-0.02912426629216258,-0.03246007122120331,0.013707479652165011,41.22714345266566,-0.011744220467413684,-0.005064872357104353,6.094926732442052,-0.29,-0.16,2.3759842519684993,41.95,0.5903062909732997,0,103.36809539794922
2007-08-07,0.010612802896076572,0.016711508605724866,0.013013242875720322,0.009743598207005882,1.2841924772575055,1.7151270250151416,-0.017738359965233985,-0.021873574518435746,0.024059624488242504,45.49628930050099,-0.010845234663825202,-0.0033891186662855875,6.094926732442052,-0.29,-0.17,2.3759842519684993,41.95,0.5903062909732997,0,104.47096252441406
2007-08-08,0.013844346990266978,0.01745563086115356,0.01332055722000001,0.009908627353023529,1.3104279778134948,1.761659838365718,-0.0033294984483157597,-0.008231971342064659,0.03779995143771564,50.59940767290684,-0.008878598255286337,-0.0012199968473085368,6.094926732442052,-0.178,-0.11,2.3759842519684993,41.95,0.5903062909732997,0,105.92735290527344
2007-08-09,-0.03008123792002111,0.02302278907089893,0.014254450982887322,0.010641914317273746,1.6151298354835362,2.1634067315810643,-0.02996041351170209,-0.037139736539755774,0.00668296665044843,41.56615007485138,-0.010014090771164748,-0.001697287267054445,6.094926732442052,-0.178,-0.02,2.3759842519684993,41.95,0.5903062909732997,1,102.78837585449219
2007-08-10,-0.004688067212603529,0.019361283106717798,0.01418813682393628,0.010611223173445698,1.3646106847555977,1.8246042694841147,-0.031220287710488348,-0.040982668748392626,0.001658142690263098,40.377231072471204,-0.011001729577402275,-0.002116675842590029,6.094926732442052,-0.178,0.24,2.3759842519684993,41.95,0.5881975716363024,1,102.30762481689453
2007-08-13,0.003586863292767136,0.01757111305380005,0.014257208123322504,0.010624201255933653,1.2324371575285158,1.6538761484762465,-0.02460484178492739,-0.0369600251733736,0.004935974879274774,41.74931258317832,-0.01128607723025657,-0.0019462687048749858,6.094926732442052,-0.178,0.04,2.3759842519684993,41.95,0.5881975716363024,1,102.67524719238281
2007-08-14,-0.015404209227996768,0.016987262489412337,0.01449634573418561,0.010721654797061683,1.1718306669074945,1.584388120205826,-0.03571327766395893,-0.050741735294215884,-0.010650135519509218,37.7546055616923,-0.012826581363438748,-0.002673429313196035,6.094926732442052,-0.178,0.09,2.3759842519684993,41.95,0.5881975716363024,1,101.1057357788086
2007-08-15,-0.013871359796683923,0.012633235000203235,0.014652907465509991,0.010849063441928968,0.8621657531066336,1.1644539704117576,-0.04467135200068928,-0.0626937436754349,-0.02441954012334846,34.591515327695674,-0.015056411951233308,-0.0038091524288926017,6.094926732442052,-0.058,0.48,2.3759842519684993,41.95,0.5881975716363024,1,99.71294403076172
2007-08-16,0.007487825305652483,0.010196011352789885,0.014783839829576978,0.010907290000372355,0.6896727420160119,0.9347886920070716,-0.033244592002454,-0.05463690652570352,-0.017293863170795287,37.61996242821182,-0.015773365397413218,-0.0036880070976256837,6.094926732442052,-0.058,0.81,1.982326951399127,41.95,0.5881975716363024,1,100.4623794555664
2007-08-17,0.018200880426261095,0.014404074501065525,0.015539406734983363,0.01118762917006921,0.926938508446278,1.2875001738171143,-0.012535104895011195,-0.03651701208644165,0.00045191153834989173,44.44092265144211,-0.014511569256233973,-0.002115348349338358,6.094926732442052,-0.058,0.92,1.982326951399127,41.95,0.5895144503597656,1,102.30762481689453
2007-08-20,-0.00048409643489794946,0.014265024249763919,0.015487459112054376,0.01113447495204232,0.921069372745656,1.2811582325350135,-0.009861116717285734,-0.03636613936630795,-0.00033432275585909554,44.30093873319579,-0.01362570393044389,-0.0009787844835547344,6.094926732442052,-0.058,1.52,1.982326951399127,41.95,0.5895144503597656,1,102.25811004638672
2007-08-21,0.0020028165073619412,0.011709287880953876,0.015145315832533477,0.01112213542290204,0.773129329914751,1.052791342285116,-0.005708185324964976,-0.03377880114857046,0.0013256096504798975,45.072391927131704,-0.01258570491834216,2.8728334172323927e-05,6.094926732442052,-0.058,1.01,1.982326951399127,41.95,0.5895144503597656,1,102.46311950683594
